movie_id,movie_name,year,certificate,runtime,genre,rating,description,director
tt18555994,Kapala,2022,,,"Horror, Thriller",9.1,The movie begins from Bangalore. 2 siblings live along with their friend in an apartment in the city. The younger brother falls unexpectedly in deep trouble which turns almost fatal.,Vinay Yadunandan
tt3408826,The Call,2015,,103 min,"Action, Thriller",9.1,"Seven years ago a young man murdered his parents, was sent to a mental institute after his departure from it, he returns to his life surrounded by crime, with an insatiable desire for revenge.",Rui Constantino
tt21283792,Topless Tori's Tomb of Terror,2022,Unrated,,"Comedy, Crime, Drama",9.1,"An anthology tribute to late night horror host shows featuring shot-on-video short films from three independent filmmakers, as well as mock commercials, commentary tracks and more.","Tony Masiello, 
Joshua Coughlin, 
Dean Houlihan, 
Steven Haar, 
Gabriel Jewett"
tt26450684,Maarey kadhaley maarchey kadhaney,2022,,,"Comedy, Thriller",9.1,"""Maarey kadhaley maarchey kadhaney- is a comedy thriller with a social message. It follows with the journey of three friends who are stuck in a criminal case",Ram Arkathala
tt1456887,Pedrito Masangkay: Walang bakas na iniwan,1994,,,"Action, Crime, Thriller",9.1,Add a Plot,Francis Posadas
tt14659498,Survival Mode,2023,,,Thriller,9.1,"A Group of Friends commit a very dangerous heist together, But Afterwards when its time to meet up at the Hideout as planned, only one of them makes it there.",Erick Trotter
tt18936156,STALKER,2022,,92 min,Thriller,9.1,"A young girl is chased and tortured by an unknown person, when things take different turn , how the father handles the situation is the story.",Kishore Bhargav
tt12659124,Sattham,2019,,154 min,Thriller,9.1,One of the three friends in a house is haunted by unusual sounds which is heard by him alone and he tries to unwind himself beyond all odds.,Mani Shankar Iyer
tt21154882,Foreign Sarakku,2022,,,"Action, Thriller",9.1,.Amaran and Harichandran started to show their talent by creating a network called Educated Intellectual Crime Network.,Vigneshwaran Karuppusamy
tt14599774,House No. 446,2021,,,"Horror, Thriller",9.1,Add a Plot,Kritika Sachdeva
tt4896862,Ratra Aarambh,1999,,,"Drama, Mystery, Thriller",9.1,The story revolves around the two worlds inhabited by Prabhakar Phadke / Vasudeo Balwant Thombre - Dilip Prabhavalkar - an ordinary senior citizen who is an avid reader of crime fiction. ...                See full summary »,Ajay Phansekar
tt5001552,The Hardest Thing to Earn,2015,,81 min,"Comedy, Crime, Drama",9.1,"An unspeakable traumatic incident from the past and subsequent cover-up, send young star-crossed lovers, Pax and Gianna, down a dark and precarious path fraught with insecurity and self-destruction.",Benjamin Waller
tt14065770,Slow life,2021,Not Rated,90 min,Thriller,9.1,Relaxation is sacred - until it becomes hell,Fabio del Greco
tt4265886,[Un]Righteous Men,2017,,76 min,"Mystery, Thriller",9.1,"When Harold, the convinced Atheist, gets a surprise visit from Christian the Bible thumper, his life immediately gets complicated and dramatic. But can Christian guide Harold to finish his ...                See full summary »",Marcus Nobreus
tt2466510,The Backpack,2012,,48 min,"Crime, Drama, Thriller",9.1,A young man just entering adulthood battles a desperate homegrown terrorist already involved in a massive plane crash - and each finds he is willing to do whatever it takes to reach his own private freedom.,Michael Dailey
tt15151502,Kaanagasattam,2021,,65 min,Thriller,9.1,"An Alcoholic husband has to convince his friends to help him cover up a crime before sunrise. The events, which follow completely changes their lives forever.","Krishna Kumar Kj, 
Yusuf Sulthan"
tt16729616,Manavoori Pandavulu,2021,,120 min,Thriller,9.1,"Set in a ruler backdrop, the film revolves around five youngsters, who get into trouble due to a girl. What actually happened because of a message left by a short filmmaker on social media.",Saketh Vegi
tt8090778,One Night Out,2018,,129 min,Thriller,9.1,"Three innocent teenager girls who go for a Night Out Party, subsequently get trap into a critical situation /tragedy.Finally , Police investigation takes places and a unbelievable fact come...                See full summary »",Ravinddra Khare
tt0439562,La estancia,2004,,80 min,"Crime, Thriller",9.1,"A man, who has recently escaped from jail, kidnaps an amnesiac police inspector. While locked in a room the fugitive tries everything to make his hostage regain his memory. Why is the ...                See full summary »",Jose Enrique March
tt2622602,Sarah,2013,,71 min,"Drama, Romance, Thriller",9.1,"Bridgette, a prostitute, walks into a trap that changes her life forever. Retired Hollywood producer Jim Curtis who is suffering from nostalgia, but dying of angina, hires Bridgette not for...                See full summary »","Varant Carletti, 
Van Dickranian"
tt1487266,Man Made Men,2009,,90 min,Thriller,9.1,A young scientist sets out to be the first person to make life from lifeless materials starting a countdown to the end of the world.,Alex Fegan
tt2588164,Scarf,2015,,110 min,Thriller,9.1,"Allan, a Korean filmmaker in the U.S., goes hiking in the forest with his wife, Samantha, and she vanishes mysteriously. His drug addict, anorexic model sister- in - law Alex moves in with him to find out what happened to her.",Yong Dae Lee
tt2058100,The Killing of Leonard Riley,2011,,83 min,"Crime, Drama, Thriller",9.1,For My Brother is a POV drama that follows a man who sets out on a journey to his hometown to avenge the death of his brother. After only serving three months in jail for the drunk driving ...                See full summary »,"Payman Benz, 
Patrick DeLuca"
tt0468569,The Dark Knight,2008,PG-13,152 min,"Action, Crime, Drama",9,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Christopher Nolan
tt15465194,Dr. 56,2022,,105 min,"Crime, Mystery, Sci-Fi",9,"The story is based on some real events happening in the society. This is a science fiction medical thriller murder mystery story . PRIYA, who is a CBI officer, comes to the City for ...                See full summary »",Rajesh Anandaleela
tt5354160,Mirror Game,2016,,147 min,"Crime, Mystery, Thriller",9,Ayna is an actor and the prison is his stage. He slips into the characters of the powerful convicted in exchange of money and take their place in prison. This strange profession is borne ...                See full summary »,Amitabh Reza Chowdhury
tt23644054,Top Gear,2022,,121 min,"Action, Drama, Romance",9,A taxi driver gets into trouble and is chased by police after taking a bag from a stranger.,"Vikram Mastal, 
Shashikanth"
tt13261048,La Bruja,2021,,90 min,"Horror, Thriller",9,"40 years ago, a man made a pact with a witch in exchange for the life of his granddaughter when she turned 15. Now the time has come, and the family must fight.",Ronny A. Sosa
tt15196976,Last Chance,2022,,90 min,"Crime, Drama, Thriller",9,"In a world that is consumed by fake news, Eddie Lowry is an idealist who has been squeezed out of San Diego's mainstream media because of his daring refusal to change into a click bait or ...                See full summary »",George Jac
tt15373762,Case 30,2022,,120 min,"Crime, Romance, Thriller",9,CASE 30 tells the story of a murder case which has been assigned to Crime Branch Officer Arjun bharadwaj. How Arjun investigates and unthreads the case is the rest of the story.,Sandeep Pydimarri
tt15516018,Wedding Gift,2022,,139 min,"Drama, Thriller",9,"Wedding gift is a suspense thriller that not only reflects on the equivocal values of today's times, but also invokes a question on our judicial system",Vikram Prabhu
tt11322040,The Improviser,2022,TV-14,93 min,"Comedy, Thriller",9,"Brett Sugarman wants to be the next breakout comedian, only thing, he has no talent..but a deadly drive.","Chris Sciacco, 
Daniel Florio"
tt0283524,Opasen char,1984,,90 min,"Comedy, Thriller",9,"He is well educated, charming, and gallant - a dream for each lonely lady. In reality he is a skillful swindler, who robs naive women. Cheating merchants with guilty consciences are his ...                See full summary »",Ivan Andonov
tt0439292,El secreto oculto,2003,,116 min,"Drama, Mystery, Thriller",9,Add a Plot,Emilio Ramon Vidal
tt15081114,Shrink Wrapped,2022,,,"Comedy, Crime, Thriller",9,A veteran con-man pretends to be a therapist in order to make one last score before everything comes apart.,Bobby Mercer
tt10741388,Creatures of Necessity,2022,,90 min,"Comedy, Crime, Thriller",9,"After 13 days without receiving a ransom and their identities unveiled, everyone involved with the kidnapping of Isabella Contini, hit their breaking point.",Christian Kazadi
tt14510258,Yusif,2021,,92 min,"Crime, Drama, Thriller",9,"Shows the life of a 25 years old youth, who has an illness called Dream Reality Confusion. Yusif Ibrahim is a university student who studies Arabic literature in Beirut, he suddenly starts ...                See full summary »",Kazim Fayad
tt1950395,The Greenman,2011,,82 min,Thriller,9,Add a Plot,Joe Shelby
tt1540758,All for You,2009,,80 min,"Drama, Romance, Thriller",9,"When Chuck returns home after living away for 18 months, he wants to reconnect with his best friend Joe, but ends up falling for Joe's sister. Joe doesn't want the two of them to be together, and the result could be deadly.",Larry Rosen
tt0450992,Bird in the Sky,2006,,,"Drama, Thriller",9,"Combining documentary elements with the finish of a feature film, BIRD IN THE SKY is a gritty, poetic tale of a young man's spiritual struggle on the streets of New York City. Rob has been ...                See full summary »",Robert Flanagan
tt16259420,The Last Resort,2021,,,Thriller,9,This is an action thriller. The protagonist has his wife and daughter kidnapped at the bank. He utilizes his background as a special forces soldier to decimate the gang of thieves ...                See full summary »,Saugat Bhattacharya
tt11026692,Satte,2019,,,"Crime, Thriller",9,"A non-linear crime thriller that revolves around Aiyavu, an impulsive young man who dreams of becoming the next big gangster, and his best friend Mani, who supports him no matter what he ...                See full summary »",Ray Dinesh David
tt4136644,The Ultimate Rally,2018,PG-13,107 min,"Adventure, Mystery, Thriller",9,"Racing for the ultimate bet through the most dangerous tarmac roads and off-road trails in the Americas, Europe, and Scandinavia.",Hotrod Ponce
tt16959964,MOV,2022,,,Thriller,9,Members of a youth soccer club disappear on their way to a game. The following footage was found soon after.,Rome Williams
tt5901606,Afterthought,2016,,75 min,"Drama, Horror, Thriller",9,"After Ben Sawyer's best friend commits suicide, his life quickly spirals out of control as chunks of time vanish from his memory and dark figures stalk him around every corner.",Nathan Airhart
tt4033832,Leave Yourself Alone,2016,Not Rated,90 min,"Drama, Thriller",9,"Starting in 2006, two documentary filmmakers followed 19 year old actress, Nicole Grace, while she attempted to restart her career using Method-based techniques. In 2009, a film starring ...                See full summary »",Nicole Eckenroad
