movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt0251900,El niño y la estrella,1976,98 min,"Adventure, Drama",8.3,A little boy loses his mother at a very young age. He has to over come poverty while living with his grandfather as life test the strong bond they both cherish.,Gilberto Gazcón,"Alejandro Uriegas, 
Luis Alegre, 
Dacia Arcaraz, 
Luis Arcaraz"
tt2401023,Jack London's Love of Life,2012,87 min,"Adventure, Drama, History",8.3,"Jack, an Alaska gold rush era miner, is abandoned by his partner and left to make his way through the wilderness alone. Starving and injured, he struggles physically and spiritually to come...                See full summary »",Kevin Swigert,"Pete Ammel, 
Phebe Horschel"
tt5321116,Ononto Prem,1977,,"Adventure, Drama, Romance",8.3,A young man who wants to help his friend in love coincidentally falls in love of the girl his friend loves.,Abdur Razzak,"Abdur Razzak, 
Bobita, 
A.T.M. Shamsuzzaman, 
Khalil"
tt1019442,Jeffie Was Here,2010,110 min,"Adventure, Comedy",8.3,"It's been a rough couple of years for Alan Mangold, a tightly-wound professor in his 30's who dreams of a better life beyond his shoebox apartment... if only he could complete his opus, ""...                See full summary »",Todd Edwards,"Alexis Raben, 
Ken Marino, 
Jennifer Wenger, 
Nikea Gamby-Turner"
tt1756493,Dushman Dost,1981,,"Adventure, Crime, Mystery",8.3,Add a Plot,"Rajesh Khanna, 
Reena Roy, 
Rekha, 
Shatrughan Sinha",
tt9866998,Surviving the Outback,2018,57 min,Adventure,8.3,"Michael Atkinson places himself in the historic predicament of two stranded German aviators in 1932 to see if the his skills as a survival instructor, pilot and adventurer will allow him to escape to the nearest civilisation.",Michael Atkinson,Michael Atkinson
tt2932828,Awesome Movie,2013,97 min,"Adventure, Comedy, Romance",8.3,A group of friends and the insanity that occurs over the course of a summer.,Olga Nechaeva,"Zach Steffey, 
Gerald Yelverton, 
Jay Milnamow, 
Thomas Beheler"
tt0294297,Anino,1999,145 min,"Action, Adventure, Drama",8.3,"Anino (The Shadow) is the hero of the poor sugar-cane workers who are abused by their evil boss Victor Valdez. But Anino's legendary reign comes to an end when Valdez kills his wife, steals...                See full summary »","Teddy Gomez, 
Teddy Page","Roi Vinzon, 
John Regala, 
January Isaac Bodlovic, 
Melissa Mendez"
tt11740140,De Club van 5,2021,85 min,"Adventure, Family",8.3,The Club of Five is a summer adventure film about A charismatic group of childhood friends who uncover a great mystery. There are dark forces at work that could affect the Sinterklaas celebrations for generations.,Mark Weistra,"Sem van Butselaar, 
Holly van Zoggel, 
Luca Gielissen, 
Hubert Fermin"
tt2091864,Black Hearts,2013,90 min,"Adventure, Comedy",8.3,"Dodging casting couches and Jager bombs, has-been actors and long-winded girlfriends, two girls must tackle love and career in the perilous city of Los Angeles.",Malani Coomes,"Rachel Coomes, 
Malani Coomes, 
Nick Brinker, 
Rich Murphy"
tt11712870,Turn Out the Lights,2020,95 min,"Adventure, Comedy, Crime",8.3,"To rekindle their friendship, four twenty-somethings set out to solve a 17-year-old murder case that occurred in their neighborhood. Jimmy (Jesse DiFranco), Leslie (Janna Klein), Franky (...                See full summary »",Jonathan Elihu Klein,"Jennifer Anderson, 
Grace Butcher, 
Clare Charlton, 
Rachel Coolidge"
tt7248442,Karen or Bust,2018,,Adventure,8.3,"Ringo and Freddie, two 16 year teenagers from upstate New York, hitchhike to Florida in 1966, the summer before the ""Summer of Love,"" to see an old girlfriend. They don't make it but they ...                See full summary »",Don Rittner,"Brian Alapatt, 
Jack Amadon, 
John Arnold, 
Marty Bannan"
tt7852686,The Amazing Tour Is Not On Fire,2016,,"Adventure, Comedy, Musical",8.3,"British YouTube sensations, Dan and Phil, bring the Internet to life, live on stage.","Sam Campbell, 
Phil Myers","Daniel Howell, 
Phil Lester, 
Carla Mendoca, 
Dil Howlter"
tt10703746,Vallavan Oruvan,1966,152 min,"Adventure, Crime, Drama",8.3,Add a Plot,R. Sundaram,"Jaishankar, 
Pushpa Mala, 
R.S. Manohar, 
Pushpamala"
tt0192975,Andrius,1980,63 min,"Adventure, Family, Fantasy",8.3,A young boy Andrius learns a magic words which open a door to another world.,Algirdas Araminas,"Edvinas Mencikovas, 
Inga Brunsaite, 
Donatas Banionis, 
Indra Andrasunaite"
tt1613679,A Fight for Survival,2010,80 min,"Adventure, Drama, Thriller",8.3,Six friends set out on a road trip expecting fun and adventure. The friends learn more about each other and their relationships then anyone could have expected. What happens next changes ...                See full summary »,Nicholas Boise,"Nicholas Boise, 
Theresa Galeani, 
Keith Collins, 
Lindsay Tanner"
tt8744572,The Adventures of Fujiwara Manchester Movie,2018,117 min,"Animation, Action, Adventure",8.3,Fujiwara Manchester is a space adventurer living in XXVII century who need to fight with a terrible enemy and with the government for a power jewel that could lead to the destruction of the galaxy.,Alexandre Camargo,
tt0330054,Bhatti Vikramarka,1960,176 min,"Action, Adventure, Drama",8.3,The adventures of two brothers Bhatti and Vikramarka.,Chandrasekhara Rao Jampana,"N.T. Rama Rao, 
Kanta Rao, 
Anjali Devi, 
Girija"
tt0128125,Cintec in zori,1988,,Adventure,8.3,Add a Plot,Dinu Tãnase,"Mircea Albulescu, 
Dan Badarau, 
Mihai Bratila, 
Dan Condurache"
tt1568292,The Buffalo Son,2009,143 min,"Adventure, Comedy, Drama",8.3,"'The Buffalo Son' chronicles the adventures of Peter Apple, a teenage boy who awakes in the middle of an Arizona desert road with complete head trauma-induced amnesia. With no family, proof...                See full summary »","Colin Davis, 
Bryan Felber, 
Sam France","Sam France, 
Charley Rossman, 
Michael Callas, 
Jason Chanos"
tt0245284,Minchina Oata,1980,135 min,"Adventure, Crime",8.3,"Two small-time thieves hatch a plan to get rich. They hire an automobile mechanic, with financial troubles, to help them in stealing cars.",Shankar Nag,"Ramesh Bhat, 
Loknath, 
Anant Nag, 
Shankar Nag"
tt0313307,Bokshu the Myth,2003,116 min,"Adventure, Drama, Mystery",8.3,"Two anthropologists (Heather Prete, David Millbern) have a series of strange encounters in the Himalayas as they search for their missing professor (Steven Berkoff).",Shyamaprasad,"Nandana Sen, 
Heather Prete, 
Vineeth, 
Steven Berkoff"
tt21330284,Promise Chronicles - Phase One,2020,135 min,"Action, Adventure, Drama",8.3,"God's everlasting promise to return for his people, has now come to past. And four different individuals including a White House assistant must band together not only to survive, but to win the souls of the lost for Jesus Christ.",Anthony N. Wright,"Robert Chamberlain, 
Snookie Correa, 
Rick Daniels, 
Lawanda Davis"
tt9244312,L'Anneau magique,1999,75 min,"Animation, Adventure, Family",8.3,Add a Plot,Gary Hurst,
tt11069302,The Carthage Castaways,2008,80 min,"Animation, Adventure, History",8.3,"Adapted from the series Viva Carthago (2011), an intrepid adventurous team, guided by a 10 years old boy, goes to discover the key moments of the ancient Mediterranean history.",Abdelkader Belhedi,
tt0847505,Night Traveler,2013,,Adventure,8.3,"Night Traveler: Prophecy of the Elder follows musician Jake Whitman on a journey of discovery and adventure. After being fired from his only steady gig, Jake is lured down a dark dirt road ...                See full summary »",R.E. Asbury,"R.E. Asbury, 
Jeremy Bulloch, 
Douglas Dunning, 
Roddy Piper"
tt3981396,The Forsaken Pages,2015,90 min,"Adventure, Drama, Horror",8.3,"Brothers Kassem and Sohail Baker deal with vampires, werewolves and other supernatural forces, while trying to cope with the past.",Kamran Ismail,"Jabraan Ismail, 
Kamran Ismail, 
Lyon Beckwith, 
Kevin Hunt"
tt0494032,Boi Aruá,1983,85 min,"Animation, Adventure, Fantasy",8.3,Add a Plot,Francisco Liberato,
tt1206342,A Touch of Beijing,2008,,"Adventure, History",8.3,In-depth look at the city hosting the 2008 Summer Olympic Games.,Richard Adamson,"Jackie Chan, 
Scott Alexander, 
Larry Lee, 
Wan Que"
tt2294475,Alegalu,2012,92 min,"Action, Adventure, Drama",8.3,"Seeking divine intervention, in a bid to solve their problems, two nine year old boys, get lost in the sea in a small dinghy.",Prithvi Konanur,"Manohara Bhat, 
Abubakar Siddiq, 
Vijayalakshmi, 
Satish Acharya"
tt5500590,The Martyr of Mavis,2005,98 min,"Adventure, Comedy",8.3,The enemy has revealed themselves and the Mavis are in the last heroic throws of a seemingly hopeless battle. A dark character from the east stalks Jolly and threatens the whole existence ...                See full summary »,Peter Butler,"Sam Cotton, 
Oobah Butler, 
Peter Butler, 
Doc Butler"
tt1822319,Sweet Ninja Brown,2010,50 min,"Action, Adventure, Comedy",8.3,"Do you love super soul, karate, kung-fu action!?! Pimps? Hoes? Homosexual gangsters? China-men? Jews? Then you'll love Sweet Ninja Brown! We follow Leon Brown as he tries to find a job, ...                See full summary »",Alberto Triana,"Chuck Prater, 
Kris Mayeshiro, 
Dean Mauro, 
Colin Trahan"
tt4354566,The Lost Salesman of Delhi,2014,97 min,"Adventure, Drama, Mystery",8.3,"Raja, the saree salesman in Chandni chowk, one of the biggest markets in Asia, was leading a peaceful and simple life until the idea of having a home strikes him.",Deepak Mahajan,"Manoj Bakshi, 
Radha Bhatt, 
Preet Bhatti, 
Sadia Ilyas"
tt10872600,Spider-Man: No Way Home,2021,148 min,"Action, Adventure, Fantasy",8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",Jon Watts,"Tom Holland, 
Zendaya, 
Benedict Cumberbatch, 
Jacob Batalon"
tt0107290,Jurassic Park,1993,127 min,"Action, Adventure, Sci-Fi",8.2,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,Steven Spielberg,"Sam Neill, 
Laura Dern, 
Jeff Goldblum, 
Richard Attenborough"
tt0097576,Indiana Jones and the Last Crusade,1989,127 min,"Action, Adventure",8.2,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",Steven Spielberg,"Harrison Ford, 
Sean Connery, 
Alison Doody, 
Denholm Elliott"
tt2096673,Inside Out,2015,95 min,"Animation, Adventure, Comedy",8.2,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.","Pete Docter, 
Ronnie Del Carmen","Amy Poehler, 
Bill Hader, 
Lewis Black, 
Mindy Kaling"
tt0347149,Howl's Moving Castle,2004,119 min,"Animation, Adventure, Family",8.2,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",Hayao Miyazaki,"Chieko Baisho, 
Takuya Kimura, 
Tatsuya Gashûin, 
Akihiro Miwa"
tt0266543,Finding Nemo,2003,100 min,"Animation, Adventure, Comedy",8.2,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.","Andrew Stanton, 
Lee Unkrich","Albert Brooks, 
Ellen DeGeneres, 
Alexander Gould, 
Willem Dafoe"
tt0071853,Monty Python and the Holy Grail,1975,91 min,"Adventure, Comedy, Fantasy",8.2,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.","Terry Gilliam, 
Terry Jones","Graham Chapman, 
John Cleese, 
Eric Idle, 
Terry Gilliam"
tt0057115,The Great Escape,1963,172 min,"Adventure, Drama, History",8.2,Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,John Sturges,"Steve McQueen, 
James Garner, 
Richard Attenborough, 
Charles Bronson"
tt11032374,Demon Slayer the Movie: Mugen Train,2020,117 min,"Animation, Action, Adventure",8.2,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",Haruo Sotozaki,"Natsuki Hanae, 
Akari Kitô, 
Yoshitsugu Matsuoka, 
Hiro Shimono"
tt0050212,The Bridge on the River Kwai,1957,161 min,"Adventure, Drama, War",8.2,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",David Lean,"William Holden, 
Alec Guinness, 
Jack Hawkins, 
Sessue Hayakawa"
tt4729430,Klaus,2019,96 min,"Animation, Adventure, Comedy",8.2,"A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","Sergio Pablos, 
Carlos Martínez López","Jason Schwartzman, 
J.K. Simmons, 
Rashida Jones, 
Will Sasso"
tt0040897,The Treasure of the Sierra Madre,1948,126 min,"Adventure, Drama, Western",8.2,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,John Huston,"Humphrey Bogart, 
Walter Huston, 
Tim Holt, 
Bruce Bennett"
tt0046268,The Wages of Fear,1953,131 min,"Adventure, Drama, Thriller",8.2,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",Henri-Georges Clouzot,"Yves Montand, 
Charles Vanel, 
Peter van Eyck, 
Folco Lulli"
tt0071411,Dersu Uzala,1975,142 min,"Adventure, Biography, Drama",8.2,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,Akira Kurosawa,"Maksim Munzuk, 
Yuriy Solomin, 
Mikhail Bychkov, 
Vladimir Khrulyov"
tt0065670,Twelve Chairs,1971,153 min,"Adventure, Comedy, Crime",8.2,Two gentlemen of fortune from the times of Imperial Russia are looking for an uncountable treasure at the dawn of the Soviet Union age.,Leonid Gaidai,"Archil Gomiashvili, 
Sergey Filippov, 
Mikhail Pugovkin, 
Glikeriya Bogdanova-Chesnokova"
tt18115222,Hello Jadoo: The Secret of Jeju Island,2022,90 min,"Animation, Adventure, Comedy",8.2,Add a Plot,Yang Jeong-hwa,
tt1634013,Montevideo: Taste of a Dream,2010,140 min,"Adventure, Comedy, Drama",8.2,"A story about Serbian football team that decides to follow a dream that takes them on a journey to the First World Football Championship in Montevideo, Uruguay in 1930. A dream that allows them to become true stars and living legends.",Dragan Bjelogrlic,"Milos Bikovic, 
Petar Strugar, 
Nina Jankovic, 
Danina Jeftic"
tt15789514,Into the Night,2021,,Adventure,8.2,"On Saturday 19 December 1981, the Penlee lifeboat 'Solomon Browne', was launched in hurricane conditions to go to the aid of the coaster 'Union Star' which was being swept towards the ...                See full summary »","Ryan Luth, 
Alastair Whatley","Hubert Burton, 
Tom Chambers, 
Robert Duncan, 
Lena Luth"
tt0070233,Ivan Vasilyevich Changes His Profession,1973,88 min,"Adventure, Comedy, Sci-Fi",8.2,"An ordinary Soviet building manager, living in the 20th century, looks like Tsar of All Rus' - Ivan IV the Terrible (1530 - 1584). He'd never known this, until his neighbor created a time machine.",Leonid Gaidai,"Yuriy Yakovlev, 
Leonid Kuravlyov, 
Aleksandr Demyanenko, 
Saveliy Kramarov"
